record_id,Placa,Veículo,Tipo de Veículo,driverVeiculo_id
bd0f951e-18d4-4acb-accb-ee869178e724,       ,Moto,Motocicleta,5f452ae6-6375-4a84-ad43-cc74b742b1a3
bd0f951e-18d4-4acb-accb-ee869178e724,       ,Bicicleta,Bicicleta,7ad59b84-0968-4db4-9c5e-25a1eaa66334
95f08776-ddec-4fb9-97ef-8b08f6ef9e66,keV7G72,Auto,Automóvel,ed1d04a9-1133-424a-94ba-46a67bdaf17e
95f08776-ddec-4fb9-97ef-8b08f6ef9e66,       ,Bicicleta,Bicicleta,a65f9e21-02eb-4c16-8b4f-262e82066a58
aae3cac4-ca56-4ce2-99e4-f2ba710d2ca6,       ,Sem Informação,Sem Informação,7ba7fb0b-88ac-475b-8bbe-1399a10bacf0
aae3cac4-ca56-4ce2-99e4-f2ba710d2ca6,       ,Bicicleta,Bicicleta,7b111ef9-f187-4e46-867d-3525c305f7ef
a3c26e3a-2664-41e9-b9da-f41b5a1bc40b,kl967m2,Ônibus,Ônibus,f3ab2fc2-289e-4e84-9fd5-1f4825bedb65
a3c26e3a-2664-41e9-b9da-f41b5a1bc40b,       ,Bicicleta,Bicicleta,8b2b4bef-35fe-424f-90f5-bda353600163
e49dcd55-1962-474c-b978-364ae3f01860,       ,Bicicleta,Bicicleta,362a4919-42f9-430b-a286-f79563f6a35c
560971a8-e4fe-4692-9c71-85890af5c5ac,RHWGQ22,Auto,Automóvel,49f18455-d03f-4879-8867-5a3c512c7d61
560971a8-e4fe-4692-9c71-85890af5c5ac,       ,Bicicleta,Bicicleta,663af79b-1073-43e6-b573-9bb663b64291
76433ff6-7589-4eca-8d39-29387457d667,lJH667q,Auto,Automóvel,1c8679fe-d7d7-411f-8399-85c89d44fb25
76433ff6-7589-4eca-8d39-29387457d667,       ,Bicicleta,Bicicleta,e068c57b-7e1d-4cb0-8c3f-037740870f2c
68dc4364-d200-449d-b6a8-73f383b0f0aa,kHW60QG,Auto,Automóvel,d6f0d3c3-4b5f-4d07-a03b-c6ab2a782ce5
68dc4364-d200-449d-b6a8-73f383b0f0aa,       ,Bicicleta,Bicicleta,2d5fd2be-0188-4ed3-8959-7593449a813b
705e6c16-dbec-4f99-9f56-b544f3736b5b,       ,Bicicleta,Bicicleta,623cf91f-acd9-4631-af33-66a604f25327
705e6c16-dbec-4f99-9f56-b544f3736b5b,RJv0z70,Ônibus,Ônibus,8252716c-9811-4144-bcb8-a18735da3067
37fef9fe-a85f-4fe0-bb2b-832a44b259e3,       ,Bicicleta,Bicicleta,0dc63f44-cb8b-40d3-b3eb-cce671e75c7b
37fef9fe-a85f-4fe0-bb2b-832a44b259e3,kuuQq22,Auto,Automóvel,1aa45972-b633-4ca9-92ad-4cd7a6412532
a7a4d683-271a-4e3a-9255-ae729e639f6c,DWWGGm0,Auto,Automóvel,2c9b5163-15f4-493d-a978-a760dc0c7fc4
a7a4d683-271a-4e3a-9255-ae729e639f6c,       ,Bicicleta,Bicicleta,5c34fe2a-f635-41e8-9881-29d0c7ed054f
5ac8e410-bdd0-43f5-b371-1d683d8814a9,VeeGz26,Caminhonete/Camioneta,Automóvel,c9aadf0e-0c8e-4f76-be23-eea39bef9d04
5ac8e410-bdd0-43f5-b371-1d683d8814a9,       ,Bicicleta,Bicicleta,19de97a1-079d-4d2f-a178-6401509d410a
ea008da5-cce2-4f70-b644-949d2e7779c9,       ,Auto,Automóvel,56d4a04b-3c13-47e4-bcce-139d17372b9b
ea008da5-cce2-4f70-b644-949d2e7779c9,       ,Bicicleta,Bicicleta,55be06d2-440b-4913-ba28-a3d3797e272d
012cdcaa-21de-4743-8a97-35954c3b83b4,       ,Moto,Motocicleta,3065d47c-514b-4e81-8c51-5d28489272ed
012cdcaa-21de-4743-8a97-35954c3b83b4,       ,Bicicleta,Bicicleta,895fc2b7-ef7e-423b-af7d-344af3c352a0
fa4e7f68-ed49-498c-a9aa-5a11e43b37c0,       ,Bicicleta,Bicicleta,be724f1a-5eea-4fea-8b0e-8a937cdf43e5
fa4e7f68-ed49-498c-a9aa-5a11e43b37c0,       ,Ônibus,Ônibus,7a16260c-4eea-437d-ad92-b25490a15111
10c5b098-28f6-457c-809e-447fc2d1fc95,       ,Microônibus,Ônibus,b4c44878-12da-4718-9323-30e462969406
10c5b098-28f6-457c-809e-447fc2d1fc95,       ,Bicicleta,Bicicleta,141f5896-aba4-4fbe-a884-35740edad7f1
f36bdd13-5aa3-4db2-835f-17e86b9e7590,e9aGG02,Ônibus,Ônibus,d2dbc3ec-325c-41cf-99b4-bd04d3f22635
f36bdd13-5aa3-4db2-835f-17e86b9e7590,       ,Bicicleta,Bicicleta,d7314ec6-e85d-49a6-af1c-175c2f9b1691
9e8cae84-f6ae-4246-89bb-954a3e9a7639,       ,Auto,Automóvel,b08a9218-e55b-4db7-a10b-72c4f0fdee28
9e8cae84-f6ae-4246-89bb-954a3e9a7639,       ,Bicicleta,Bicicleta,e2159abf-4665-4da8-b737-c4d0f2047cba
9a993aa7-7974-4606-89a1-4e4a966b432a,ekH2mQm,Auto,Automóvel,ac3b2eb3-44f1-4cc9-b839-8aaa25271476
9a993aa7-7974-4606-89a1-4e4a966b432a,       ,Bicicleta,Bicicleta,3b33e1cc-8c9f-46c9-8fab-c70bb1da6f20
e27cde68-11b9-4320-8521-59f6e2fe7245,tNJ00Qm,Auto,Automóvel,ab34515a-9a2e-420e-8871-f21ab68a6887
e27cde68-11b9-4320-8521-59f6e2fe7245,       ,Bicicleta,Bicicleta,481566fc-50b3-4a07-87cc-8d7150e28c43
a5aa4e10-2a79-4640-9c35-37d9b8d65533,Dnk020q,Auto,Automóvel,46055dc6-bb78-4755-947f-1a940df40e07
a5aa4e10-2a79-4640-9c35-37d9b8d65533,       ,Bicicleta,Bicicleta,d98832b8-d504-47c6-81b5-d536e10cc3a2
1e5c73f7-8c1f-41b7-9ff7-3fcb21e80fac,lNJQYYQ,Auto,Automóvel,2c5cca33-3436-45c5-810c-df8395395aeb
1e5c73f7-8c1f-41b7-9ff7-3fcb21e80fac,       ,Bicicleta,Bicicleta,18a6e2b5-f497-4dff-ab2b-4fd1932dbccc
91c303f5-deb2-4c4c-9917-ddaa5cc9a0eb,eNV6Q60,Auto,Automóvel,fbc50627-3a87-4661-86b8-604c9e7de782
91c303f5-deb2-4c4c-9917-ddaa5cc9a0eb,       ,Bicicleta,Bicicleta,f3d5b157-392f-40c5-b21d-c1f8e7ecc053
708b3a06-74ac-4e41-8661-521becae4d0a,lHJqm7z,Auto,Automóvel,23a639be-67b4-43c7-bd24-293dbb207db7
708b3a06-74ac-4e41-8661-521becae4d0a,       ,Bicicleta,Bicicleta,6f946023-04af-4785-9ed1-e49c4f7c6f94
708b3a06-74ac-4e41-8661-521becae4d0a,       ,Bicicleta,Bicicleta,f49ba6dd-e71b-4b78-a035-ba8f9dcebfcc
9f926dd2-4e55-414a-a712-6d9d7d5c0990,e9XQ7G7,Moto,Motocicleta,0785a201-5d83-45d5-9eac-d7aa091eee5a
9f926dd2-4e55-414a-a712-6d9d7d5c0990,       ,Bicicleta,Bicicleta,bfcb4530-24ee-48c9-ab09-055a055bcaa1
60370581-a9c8-45dc-b60e-0fa792bb5739,RTvzm62,Moto,Motocicleta,b5f34c3a-c507-49e3-a020-2392c3560fc5
60370581-a9c8-45dc-b60e-0fa792bb5739,       ,Bicicleta,Bicicleta,c4466306-ce0a-4338-a2c6-e1503b3d32ba
3f5d411a-1918-47a7-b3aa-1d064cd77ae2,RXkm6mm,Auto,Automóvel,12b6025b-5975-48de-bca3-b6353b42a438
3f5d411a-1918-47a7-b3aa-1d064cd77ae2,       ,Bicicleta,Bicicleta,29434b20-9f31-41cd-ba42-22c07051ecc0
177fe098-7cd5-4bed-93c6-60560adba3fe,DCW6200,Ônibus,Ônibus,085ce77f-6af2-45d0-98f4-378dc4934e7a
177fe098-7cd5-4bed-93c6-60560adba3fe,       ,Bicicleta,Bicicleta,958f4bdf-4c9c-47e1-bb25-1f65dbb01e98
84c5e94c-0a2b-45d8-b286-d68bafdbe232,HuW22mm,Auto,Automóvel,6e45de23-d380-4e84-b5bb-21db746ad3c4
84c5e94c-0a2b-45d8-b286-d68bafdbe232,       ,Bicicleta,Bicicleta,01749e70-c0a2-4369-abfc-195cb95a90bb
8beedb80-fca0-42cd-8381-8610890d9d97,eR90zGY,Auto,Automóvel,92874252-54c9-41c2-a637-0ee9fdb9b84b
8beedb80-fca0-42cd-8381-8610890d9d97,       ,Bicicleta,Bicicleta,1cf4646e-1b46-4e49-a703-2aa5ad68dd57
cddc9ea1-dfdf-43c2-b4b6-db412dc47a3f,DDN7mQG,Auto,Automóvel,7d95c192-f54e-4eab-80e5-633bd5e93508
cddc9ea1-dfdf-43c2-b4b6-db412dc47a3f,       ,Bicicleta,Bicicleta,ff2ea304-93ab-4add-a4dc-fe06d88ada78
6af103b4-fd26-42ed-b27d-49bb4e2dc98b,       ,Bicicleta,Bicicleta,4bfd9c9c-a3e6-47b5-9b04-2f559e90e65d
6af103b4-fd26-42ed-b27d-49bb4e2dc98b,       ,Sem Informação,Sem Informação,1bb52133-10e5-43c6-96ce-21070b3dbd21
fd2d02f1-3b58-47bb-a98a-f08526fae4ab,e9CGGq6,Auto,Automóvel,59b8b9f7-c7a5-4c83-889b-c6bfca821b13
fd2d02f1-3b58-47bb-a98a-f08526fae4ab,       ,Bicicleta,Bicicleta,41df94b2-d405-4665-bd63-cd67833ba421
2d047d54-b237-4c1a-9cb9-91c92e2bec15,DiDYmqm,Moto,Motocicleta,e9b27228-6e49-4f06-9299-496d2669298c
2d047d54-b237-4c1a-9cb9-91c92e2bec15,       ,Bicicleta,Bicicleta,1b615142-7b3e-48cb-96f5-4a403a93e202
5f623015-310f-4406-8ad6-9275bacb4908,       ,Bicicleta,Bicicleta,326c9231-901c-4f05-bd53-6893a057b6dd
ee2724f3-6ec0-4ca0-a439-cee928b46793,       ,Bicicleta,Bicicleta,51147426-c036-459b-922a-d3b8f6337974
ee2724f3-6ec0-4ca0-a439-cee928b46793,       ,Auto,Automóvel,00a3a55f-7a24-44fb-9cda-3adaac906a2a
62e8a217-7318-455d-8996-c1876d77229f,RCRY7zz,Auto,Automóvel,c1c500af-afbe-4021-a2fc-c46bc6597ff8
62e8a217-7318-455d-8996-c1876d77229f,       ,Bicicleta,Bicicleta,4a5fe13a-ce76-4f96-a3b6-aa4092f977aa
d2e4e16c-6edf-4c6a-adbb-4bd3d2129992,ev96Qzq,Auto,Automóvel,099de8d3-e2c7-4730-a7e6-01c95f7bb0ef
d2e4e16c-6edf-4c6a-adbb-4bd3d2129992,       ,Bicicleta,Bicicleta,e1caf4f8-0132-4460-a86a-08e2ad189d63
0098761f-a447-4c91-8344-46ed1ed2b126,RvVmqq7,Auto,Automóvel,f921d216-8dcd-4d46-aa68-f457752b78da
0098761f-a447-4c91-8344-46ed1ed2b126,       ,Bicicleta,Bicicleta,809f8b56-b268-4a8c-99a5-c5379a301042
afee4c9b-91f7-482b-8390-ce8cf9215a03,kuyQ0Gz,Ônibus,Ônibus,742db5f5-1b9c-420d-beb7-0ee6b74d0cff
afee4c9b-91f7-482b-8390-ce8cf9215a03,       ,Bicicleta,Bicicleta,2e7d121d-67b7-4178-ba6a-5176302fb7ce
3a3fbdd4-55dc-40a8-9457-beb4331ae21d,RHczGGm,Auto,Automóvel,bbe1493c-b0cf-45a5-8492-7656b01c8705
3a3fbdd4-55dc-40a8-9457-beb4331ae21d,       ,Bicicleta,Bicicleta,99981ea6-1588-4a34-b507-ed788f91d4ac
1dcb9539-63f8-4a9c-9d6f-2980a5a42eb5,       ,Auto,Automóvel,52870a7d-9cbc-41bc-9fbc-b956b129d10b
1dcb9539-63f8-4a9c-9d6f-2980a5a42eb5,       ,Bicicleta,Bicicleta,2cf03353-b7a6-4ac7-946c-7900ddeba124
a6972e1b-44a5-4da1-bf09-aaf606255e6e,DnH22YQ,Auto,Automóvel,5c18f89e-19f3-4055-95ce-dce645a06d77
a6972e1b-44a5-4da1-bf09-aaf606255e6e,       ,Bicicleta,Bicicleta,e5a81f74-4449-476e-b824-0821fe47fbda
f3ee4b04-05e0-45ab-a7ca-ebcc56d4ac70,       ,Bicicleta,Bicicleta,c438b7b8-5d1e-42ad-8bc9-68ac0b74b406
f3ee4b04-05e0-45ab-a7ca-ebcc56d4ac70,       ,Ônibus,Ônibus,68752e65-a7fe-4bbd-b60f-e68b48fda507
3ef30f97-908d-44f6-9ebe-8cba963ff846,Dyd6720,Caminhão,Caminhão,d3516e1d-cf8a-44b1-8b12-0b701ce91d10
3ef30f97-908d-44f6-9ebe-8cba963ff846,       ,Bicicleta,Bicicleta,1a0db5da-eb56-45a5-a7bf-9c4fb6e8bc8c
f7a1dfb0-7dac-48d5-8e3f-f94a726a49ae,RdTq70G,Auto,Automóvel,c0e4ef5a-b5f0-4bd3-bd96-ec5afa11c2b2
f7a1dfb0-7dac-48d5-8e3f-f94a726a49ae,       ,Bicicleta,Bicicleta,8aa8e393-8bce-4f8c-86b5-08628a8ee7d0
34da181e-f185-4fcc-a0fe-a734cec17262,Rev2Yzz,Moto,Motocicleta,5eec414c-6227-425e-b089-767ef93864fb
34da181e-f185-4fcc-a0fe-a734cec17262,       ,Bicicleta,Bicicleta,a9f2fcc7-f819-464c-8506-856aad85a3fb
e2e1e6a9-a0b4-406e-8eb5-5ef962a88e48,       ,Auto,Automóvel,87de47eb-7c28-4b96-9553-b3022ceac87f
e2e1e6a9-a0b4-406e-8eb5-5ef962a88e48,       ,Bicicleta,Bicicleta,0ee44ffd-58b5-4826-95a9-dc9067678219
aec181c3-a86b-47bc-8482-ed0279b49d75,DPdmYYG,Ônibus,Ônibus,a8347c9e-ec01-4270-b70e-22779ca2f348
aec181c3-a86b-47bc-8482-ed0279b49d75,       ,Bicicleta,Bicicleta,f9ae6841-d609-4379-84a3-0f8f92ca5824
2eed919c-15a4-4eaa-b772-313b970db8f4,       ,Bicicleta,Bicicleta,80f1e151-b9ad-40f1-9c3e-a9111ed41d9b
2eed919c-15a4-4eaa-b772-313b970db8f4,eXHmQqY,Auto,Automóvel,4f5897b7-3ee9-4318-b0f1-0503d3cdb26c
2eed919c-15a4-4eaa-b772-313b970db8f4,ki90z7z,Auto,Automóvel,32238385-9369-41de-80c0-8eb7c6b43c6a
948359d6-164d-4a91-a41b-dad106f6965e,evPYGYz,Caminhonete/Camioneta,Automóvel,2518684d-e452-46f6-abf7-14f76e4e6508
948359d6-164d-4a91-a41b-dad106f6965e,       ,Bicicleta,Bicicleta,3f8b64ef-dc76-4794-9831-83ea9a6d8d0c
11f8ec76-c64b-4368-8fe2-e8b258c8eccc,       ,Bicicleta,Bicicleta,68e0cb27-2eaa-4304-8ee7-a7a9f3ac0e55
d9370ae8-99a6-4574-902e-59a4bc1f269d,       ,Sem Informação,Sem Informação,47cdc19c-c333-42c1-8686-74f947ddb9b0
d9370ae8-99a6-4574-902e-59a4bc1f269d,       ,Bicicleta,Bicicleta,917d65fb-fea9-4de1-a066-a079b45b9375
6abafd38-3812-4d1c-b460-796c23dbeeb8,       ,Sem Informação,Sem Informação,afe5bb21-c97c-4d86-bc77-f8c841d0c700
6abafd38-3812-4d1c-b460-796c23dbeeb8,       ,Bicicleta,Bicicleta,1785d656-db58-4242-884e-87589f08c49c
4f4fd7e7-7722-40f2-b87a-8305d3eb347c,DcX6z76,Auto,Automóvel,b111b484-e7f4-4392-915f-6cb950665dd5
4f4fd7e7-7722-40f2-b87a-8305d3eb347c,       ,Bicicleta,Bicicleta,9fcb91dd-8866-406b-ab76-321ee838ee3d
8a89110c-eb8c-48d3-9522-85fb0177f001,       ,Bicicleta,Bicicleta,e29b8803-50a6-4795-9ec1-4c672f4577b5
8a89110c-eb8c-48d3-9522-85fb0177f001,       ,Auto,Automóvel,b766bb2d-7938-4848-907a-37166ebb434f
ed49c59a-4818-4b0d-b2ff-2b6a205d8ba2,Ry5GGQY,Auto,Automóvel,864127d7-23f7-41c6-872d-9b98123fef36
ed49c59a-4818-4b0d-b2ff-2b6a205d8ba2,       ,Bicicleta,Bicicleta,c0185a33-37c9-4579-a55c-30bbc8fbc7e0
b677e3f3-b52f-43b9-9928-3f5311950df2,vcnG27m,Auto,Automóvel,4aef8a58-edae-40df-8216-2dc77a1d8073
b677e3f3-b52f-43b9-9928-3f5311950df2,       ,Bicicleta,Bicicleta,925ff779-f475-40e8-8e44-38ea24fc6ead
34173f37-9da8-4293-a144-e8c086ef4af8,       ,Bicicleta,Bicicleta,58260190-15ca-4ae2-85b3-e4352d9a36cb
4ed4dcd9-34cb-495c-90bd-947a532210b5,evNQ6Q6,Auto,Automóvel,092f7192-7a3d-4cfc-9e7b-60d97c1f782f
4ed4dcd9-34cb-495c-90bd-947a532210b5,       ,Bicicleta,Bicicleta,eac1a588-f004-419c-b256-48e2c28e7f97
cf4ac646-f377-4d88-babc-a272d1c82b55,R9Hq2mY,Auto,Automóvel,b34ef97f-6d43-46f1-a0d3-920cbb590011
cf4ac646-f377-4d88-babc-a272d1c82b55,       ,Bicicleta,Bicicleta,a1982abe-1801-4f70-b7e7-0e82ffa560a1
7c95e155-2a0b-4cb4-ad33-5a4c8f307bc8,       ,Auto,Automóvel,d0099176-0a86-4c33-b0da-7e77fd515c1b
7c95e155-2a0b-4cb4-ad33-5a4c8f307bc8,       ,Bicicleta,Bicicleta,19b74eec-f33b-4592-9455-6ce67e5f6f98
951d5513-5170-46f9-aa26-d7180d3cfd29,DXyG722,Auto,Automóvel,3d58fb0f-ca91-4865-92e3-8a15826ef840
951d5513-5170-46f9-aa26-d7180d3cfd29,       ,Bicicleta,Bicicleta,dc75d264-fac1-4896-a14d-9cca099e732c
b16cadaa-8530-4ba6-8a84-2ad4abbb9ecb,VHVYqqq,Caminhonete/Camioneta,Automóvel,40480885-2171-42c5-992a-5801017b2fbe
b16cadaa-8530-4ba6-8a84-2ad4abbb9ecb,       ,Bicicleta,Bicicleta,269f6978-5d8d-4de1-9a23-2dc157f39e47
1a418f03-8514-4e4d-b2d7-fc7b8bd7373c,       ,Bicicleta,Bicicleta,725fcf6c-77c4-4bfd-a88f-2c5b3960115a
1a418f03-8514-4e4d-b2d7-fc7b8bd7373c,       ,Sem Informação,Sem Informação,ba343e6e-8175-4a5e-8518-2284e19e8126
8da4a893-3405-4237-9d60-419695e8a611,DyD6mY0,Moto,Motocicleta,7b957e5a-dc5b-4b05-b889-2c95747d5425
8da4a893-3405-4237-9d60-419695e8a611,       ,Bicicleta,Bicicleta,f3882630-be38-4712-9770-08945b8027cf
b0066d54-2c7c-4efb-b7be-d40414fba364,       ,Bicicleta,Bicicleta,ce3741e2-128f-4d2a-8b31-50435ec9a39b
b0066d54-2c7c-4efb-b7be-d40414fba364,       ,Moto,Motocicleta,76a67d5d-18d6-4776-ae0b-2f46be47dbbb
53540b34-3df4-4d31-a87f-b1e8041dfc74,Dny022z,Auto,Automóvel,6f76b311-909b-42fc-871d-8865ec7fee34
53540b34-3df4-4d31-a87f-b1e8041dfc74,       ,Bicicleta,Bicicleta,6a9b1865-b315-4c7d-a485-2241fa50ec91
a05d99fc-6b45-46ac-9faf-af680d963851,e5kY770,Auto,Automóvel,d3184b01-2379-49ce-9c28-0b15c47d9e75
a05d99fc-6b45-46ac-9faf-af680d963851,       ,Bicicleta,Bicicleta,812d86a3-6873-4cc3-84a7-c19963ad7a15
b890910b-ab55-4cbc-8253-83729e6797a1,       ,Auto,Automóvel,07fec003-1b16-4443-ac91-3b1a9d2e9b0c
b890910b-ab55-4cbc-8253-83729e6797a1,       ,Bicicleta,Bicicleta,cc407a8d-5d75-4146-b900-1a9eeb3c9672
3d211d7a-e820-416d-b3f5-a83fe80cb7ef,       ,Sem Informação,Sem Informação,910f5901-3d8a-4222-91ac-fc68fc935346
3d211d7a-e820-416d-b3f5-a83fe80cb7ef,       ,Bicicleta,Bicicleta,0b83d68b-508f-4aa8-b0a6-a82df3c9c5bd
8269a41e-45c1-40a0-a218-0c664f3b3597,Dnvz6zY,Auto,Automóvel,cf9a224a-f0be-49c6-b141-6a40248f117c
8269a41e-45c1-40a0-a218-0c664f3b3597,       ,Bicicleta,Bicicleta,b4e9a66a-b3a5-4fd4-82cc-167fb473af42
ec4ba766-96b7-40b1-ab7c-bff1aec96756,DHuq76Y,Auto,Automóvel,568d80fb-7452-400c-9f4b-23cf84f2748a
ec4ba766-96b7-40b1-ab7c-bff1aec96756,       ,Bicicleta,Bicicleta,59bb94b4-f094-4dec-a8fc-b5e928b6994a
01734a15-bb6a-4619-82bb-64d630a9849a,       ,Sem Informação,Sem Informação,3fde07e4-5d9f-4604-9097-e9c947afef01
01734a15-bb6a-4619-82bb-64d630a9849a,       ,Bicicleta,Bicicleta,fcf7d9c4-b5f5-46d1-a720-b18efd616a9a
442fdf10-13fe-4c00-9e39-5ee557390301,tNd0Q2m,Auto,Automóvel,d5e58605-8780-4fe3-8c48-0b247df84ffe
442fdf10-13fe-4c00-9e39-5ee557390301,       ,Bicicleta,Bicicleta,4a4c1db4-6a7b-45fb-a291-6111bc036912
0f1f066e-b42b-4416-9406-589f3554df0c,eHT0mzQ,Auto,Automóvel,fcfe6002-fda5-4b18-af17-5af9de804de3
0f1f066e-b42b-4416-9406-589f3554df0c,       ,Bicicleta,Bicicleta,4a351b4c-1a3d-4780-9160-45087506a1b1
a05814e1-f39b-4927-bfaa-cf0bb623f6bf,       ,Bicicleta,Bicicleta,44b4e01a-b540-42e1-9dcd-9a8af0bc2239
a05814e1-f39b-4927-bfaa-cf0bb623f6bf,Dcl062Q,Caminhonete/Camioneta,Automóvel,ac9cb04d-c14f-4789-96b7-267a8ae0216f
9ebecf36-be83-4bbd-87a8-343037eb49be,       ,Bicicleta,Bicicleta,2e9b8335-7999-44ad-9829-a924bec1eced
de8eb36d-1596-4102-b289-c5f6296ecbf8,       ,Bicicleta,Bicicleta,0d4dc4c2-14b8-40db-9226-fccb82180a2e
de8eb36d-1596-4102-b289-c5f6296ecbf8,       ,Sem Informação,Sem Informação,e53bf985-49fb-448d-af6b-7ae600d5c2fc
6c7e4381-83af-4b17-bdaa-b2f7237621e3,       ,Bicicleta,Bicicleta,16ac3b85-e053-4bb1-bc83-c9d51d796610
6c7e4381-83af-4b17-bdaa-b2f7237621e3,       ,Auto,Automóvel,48a116b0-12c4-4f3b-ad60-9cd6cc15cb6d
e85c2764-9983-4898-9f71-b57b0e69a263,DPjQ6Q0,Auto,Automóvel,6a434adb-2507-40aa-a42f-d4fc237a9c82
e85c2764-9983-4898-9f71-b57b0e69a263,       ,Bicicleta,Bicicleta,e602929b-5253-424b-9858-2d8035d2f75c
a339c2c6-920c-4bf7-9ea3-17a4372a5fd8,DdXQ22Y,Auto,Automóvel,4c5acd66-a228-4d3b-bc4c-ceb860dcfacd
a339c2c6-920c-4bf7-9ea3-17a4372a5fd8,       ,Bicicleta,Bicicleta,29d6d0b0-f7fb-472b-b9bb-af1dabee3e10
74c7e3c7-3a02-491a-845e-510ca91fa5c7,lRtQm6Q,Moto,Motocicleta,a5d02f8f-6016-4f62-8d36-4365f190f203
74c7e3c7-3a02-491a-845e-510ca91fa5c7,       ,Bicicleta,Bicicleta,7aef28af-ebb1-4e14-8b09-1b31b8e88b23
9986686c-86b3-43ee-8090-a47654a7abc0,       ,Bicicleta,Bicicleta,e72809c7-9e89-4d8a-a4ca-a07cb1aa3a9b
9986686c-86b3-43ee-8090-a47654a7abc0,       ,Sem Informação,Sem Informação,342451ea-be48-4f99-937f-cdbda3d00159
5bf9d988-a1aa-4a17-b691-ca215b4a3db0,       ,Bicicleta,Bicicleta,d2b192ba-14c2-4e39-994a-24c982b6a488
5bf9d988-a1aa-4a17-b691-ca215b4a3db0,       ,Sem Informação,Sem Informação,9526a1a7-f7ae-42fc-adf0-92602fcfb092
ef80f98b-1274-4d91-ab66-8b32b941ecf6,DCW7mGG,Ônibus,Ônibus,3388a249-d304-45f5-ade1-3745fb6ecde9
ef80f98b-1274-4d91-ab66-8b32b941ecf6,       ,Bicicleta,Bicicleta,26b4ec94-f4ae-44a6-806b-91689cdecedb
f7da892b-54cb-4ac4-839f-876b72c9e1de,       ,Bicicleta,Bicicleta,3bd8a276-e353-4d69-af3f-2fff3043c21d
f7da892b-54cb-4ac4-839f-876b72c9e1de,kVDmYYG,Auto,Automóvel,c378b6e1-6b2a-41ae-82c8-f134574c7c27
cf2149bf-6a8d-4c1a-a854-18a5a1675113,       ,Bicicleta,Bicicleta,44ceda16-789d-4114-a834-591a6740c141
cf2149bf-6a8d-4c1a-a854-18a5a1675113,Rkvq7q0,Auto,Automóvel,a6eff17a-b186-4826-ad6f-682d2676b183
e0abed83-4a9f-4526-8e11-3a952761cfd4,kDXmG70,Auto,Automóvel,5dba320f-4883-4ead-9fb8-6a9773bce980
e0abed83-4a9f-4526-8e11-3a952761cfd4,       ,Bicicleta,Bicicleta,5cdbc7f9-e153-4b96-9795-8f010fa3acd5
74816f1e-e366-4385-9501-43242b51c7af,eWi2mq6,Auto,Automóvel,4038e343-ab28-4928-8260-56fd76dfc17e
74816f1e-e366-4385-9501-43242b51c7af,       ,Bicicleta,Bicicleta,539e9ab3-9fc0-4ffb-8574-df73438302b4
d47f6a2f-7449-4fe5-8bae-3710c3974a0f,       ,Bicicleta,Bicicleta,caa9e1a3-4998-4d89-ba3e-c5a303d3492c
d47f6a2f-7449-4fe5-8bae-3710c3974a0f,DCR6GQY,Auto,Automóvel,f0ab855b-e277-4050-8027-70853d5780d1
a1a26a06-60de-4f99-a991-da1c7ebee1df,RCy0Y07,Moto,Motocicleta,ee226d75-c8c0-45e6-9920-45e3cbd2f80a
a1a26a06-60de-4f99-a991-da1c7ebee1df,       ,Bicicleta,Bicicleta,ee0c16aa-d9d6-4bdc-b79d-124cdd3bcbf4
5053582e-960a-4423-97db-182f616d1f95,ce56Q7m,Bicicleta,Bicicleta,9d54f8bd-373f-4c71-b171-43dadf623f1a
4c9cb303-1378-4cf2-ba29-ea125ebd534e,RcJQY02,Caminhonete/Camioneta,Automóvel,d084c3cb-553d-4c2d-a6e4-ca282a7d55ab
4c9cb303-1378-4cf2-ba29-ea125ebd534e,       ,Bicicleta,Bicicleta,061ae210-1ad9-4bea-afbb-9d84d4a5f553
9ce2fe3d-bbd4-451e-9625-3548869585a2,RtyGQ0m,Auto,Automóvel,d5d2a3ce-ebdd-46b2-8af3-f1ddba3be042
9ce2fe3d-bbd4-451e-9625-3548869585a2,       ,Bicicleta,Bicicleta,9dcf996c-e967-4b4a-b82f-da7920730286
3972c2de-0fca-494f-86fc-669239f06025,       ,Sem Informação,Sem Informação,cac086d9-914a-49b6-94ab-0ae68cf8fda1
3972c2de-0fca-494f-86fc-669239f06025,       ,Bicicleta,Bicicleta,032adb4c-c091-4ca1-a1f0-b716cb7dd2db
abdeb119-2884-418d-8f3a-c9c3fade71c8,RuXYQY0,Auto,Automóvel,f92b999c-701a-4cd0-93b8-03ceab98b3b5
abdeb119-2884-418d-8f3a-c9c3fade71c8,       ,Bicicleta,Bicicleta,3767a417-5262-4345-a54a-1d7096461295
2af3da12-35a4-4850-aa3d-e180ad79697f,DWJ6q72,Auto,Automóvel,5f4c0149-be02-4cb3-8738-d96ba2af4a0f
2af3da12-35a4-4850-aa3d-e180ad79697f,       ,Bicicleta,Bicicleta,2b78196d-b73d-4330-985a-241273c27461
261aa52a-18b2-4106-a772-a4d0af952a6d,       ,Bicicleta,Bicicleta,78017644-339d-4f17-aa11-5b689f7d1835
261aa52a-18b2-4106-a772-a4d0af952a6d,       ,Moto,Motocicleta,7fcd1e36-37bc-4e46-a6d2-4caa7d5693a4
