,id_acidente,latitude,longitude,endereco1,endereco2,data,cod_acid,tipo_acid,feridas,mortas,automovel,caminhonete,carreta,jipe,bicicleta,moto,moto_taxi,micro_onibus,onibus,onibus_urbano,onibus_fretado,caminhao,van,vuc,outros,carroca,sem_informacao
22649,D021700038,-23.54007,-46.6426,RUA VITORIA,nan,2017-02-19 18:10:00,4,nan,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22650,D021700039,-23.58665,-46.74868,VIA RAPOSO TAVARES,nan,2017-02-10 15:30:00,2,nan,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22651,D021700040,-23.45535,-46.58379,RUA ARI DA ROCHA MIRANDA,nan,2017-02-11 23:53:00,4,nan,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22652,D021700041,-23.48624,-46.483999999999995,RUA DR ASSIS RIBEIRO,nan,2017-02-18 01:00:00,2,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
22653,D021700042,-23.594160000000002,-46.7352,AV PROF FRANCISCO MORATO,nan,2017-02-28 13:00:00,2,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22654,D021700043,-23.54391,-46.644940000000005,RUA MARQ DE ITU,nan,2017-02-13 08:00:00,4,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22655,D021700044,-23.478460000000002,-46.58305,AV JARDIM JAPAO,AV JULIO BUONO,2017-02-25 01:28:00,2,nan,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22656,D021700045,-23.678179999999998,-46.71305,AV ATLANTICA ANT. ROBERT KENNEDY,nan,2017-02-18 01:00:00,2,nan,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
22657,D021700046,-23.55324,-46.57833,AV ALVARO RAMOS,nan,2017-02-24 19:16:00,4,nan,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22658,D021700047,-23.580470000000002,-46.706140000000005,RUA ALVARENGA,nan,2017-02-19 13:38:00,2,nan,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22659,D021700048,-23.65705,-46.635690000000004,AV ENG ARMANDO DE ARRUDA PEREIRA,nan,2017-02-04 02:37:00,2,nan,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22660,D021700049,-23.52734,-46.705729999999996,RUA LUIS MARTINS,nan,2017-02-28 21:20:00,4,nan,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22661,D021700050,-23.50045,-46.52809,RUA DR ASSIS RIBEIRO,nan,2017-02-09 13:55:00,2,nan,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22662,D021700051,-23.744320000000002,-46.67057,ESTRADA DO CANAL DA COCAIA,nan,2017-02-21 07:00:00,2,nan,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22663,D021700052,-23.55313,-46.6429,RUA S DOMINGOS,nan,2017-02-21 17:27:00,2,nan,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22664,D021700053,-23.57544,-46.64167,VIADUTO STA GENEROSA,nan,2017-02-07 16:13:00,4,nan,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22665,D021700054,-23.56973,-46.4592,RUA JOHN SPEERS,nan,2017-02-04 16:30:00,2,nan,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22666,D021700055,-23.50756,-46.689890000000005,AV OTAVIANO ALVES DE LIMA,nan,2017-02-12 04:15:00,2,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22667,D021700056,-23.66982,-46.73464,AV GUARAPIRANGA,nan,2017-02-12 06:03:00,2,nan,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22668,D021700057,-23.63058,-46.4474,RUA BENTO PIRES RIBEIRO,nan,2017-02-12 07:38:00,2,nan,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22669,D021700058,-23.62658,-46.5958,ESTRADA S JOAO CLIMACO,nan,2017-02-24 12:35:00,2,nan,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22670,D021700059,-23.595979999999997,-46.68672,RUA OLIMPIADAS,nan,2017-02-02 17:15:00,4,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22671,D021700060,-23.59254,-46.6953,AV DAS MAGNOLIAS,nan,2017-02-04 20:09:00,2,nan,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22672,D021700061,-23.75463,-46.67188,AV DONA BELMIRA MARIN,nan,2017-02-12 03:16:00,2,nan,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22673,D021700062,-23.54557,-46.5958,AV ALCANTARA MACHADO,nan,2017-02-13 02:50:00,2,nan,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22674,D021700063,-23.51444,-46.69855,PRACA JACOMO ZANELA,nan,2017-02-19 01:50:00,4,nan,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22675,D021700064,-23.57451,-46.7261,RUA AUGUSTO PERRONI,nan,2017-02-18 17:30:00,2,nan,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22676,D021700065,-23.4979,-46.66409,AV ENG CAETANO ALVARES,nan,2017-02-19 10:00:00,2,nan,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
22677,D021700066,-23.6726,-46.6781,AV INTERLAGOS,nan,2017-02-14 23:48:00,4,nan,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22678,D021700067,-23.51817,-46.63008,PONTE DAS BANDEIRAS,nan,2017-02-08 12:50:00,2,nan,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22679,D021700068,-23.62189,-46.50595,RUA SOFIA CASTELANE,nan,2017-02-08 19:18:00,2,nan,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22680,D021700069,-23.47653,-46.62771,AV ENG CAETANO ALVARES,nan,2017-02-05 17:21:00,2,nan,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22681,D021700070,-23.53225,-46.534209999999995,AV CD DE FRONTIN,nan,2017-02-22 14:30:00,2,nan,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22682,D021700071,-23.612029999999997,-46.46379,RUA SOL,RUA NEBULOSAS,2017-02-10 11:00:00,4,nan,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22683,D021700072,-23.61494,-46.66831,ALAMEDA DOS MARACATINS,AV DOS BANDEIRANTES,2017-02-18 14:15:00,2,nan,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
22684,D021700073,-23.51251,-46.42037,AV FLAMINGO,nan,2017-02-04 09:15:00,4,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22685,D021700074,-23.614420000000003,-46.6989,AV DAS NACOES UNIDAS,nan,2017-02-13 08:30:00,2,nan,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
22686,D021700075,-23.72521,-46.69412,RUA PROF ROLDAO DE BARROS,nan,2017-02-05 20:30:00,2,nan,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22687,D021700076,-23.556929999999998,-46.63971,AV BRIG LUIS ANTONIO,nan,2017-02-07 22:00:00,2,nan,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22688,D021700077,-23.57381,-46.63244,AV ARMANDO FERRENTINI,RUA CASTRO ALVES,2017-02-17 11:40:00,2,nan,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22689,D021700078,-23.41989,-46.73,AV RAIMUNDO PEREIRA DE MAGAL.,nan,2017-02-22 17:20:00,2,nan,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22690,D021700079,-23.546429999999997,-46.55369,RUA AZEVEDO SOARES,nan,2017-02-07 11:00:00,2,nan,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22691,D021700080,-23.523329999999998,-46.70443,RUA NSRA DA LAPA,RUA FAUSTOLO,2017-02-21 09:55:00,4,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22692,D021700081,-23.54185,-46.49876,AV DR PEREIRA VERGUEIRO,nan,2017-02-01 20:30:00,2,nan,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22693,D021700082,-23.67354,-46.78841,ESTRADA DE ITAPECERICA,nan,2017-02-16 11:40:00,2,nan,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22694,D021700083,-23.494889999999998,-46.42475,AV MAL TITO,nan,2017-02-01 19:55:00,2,nan,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22695,D021700084,-23.6077,-46.55872,RUA PDE RAIMUNDO DA SILVA,RUA LUIS ALARDO DE MENEZES,2017-02-09 21:41:00,2,nan,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22696,D021700085,-23.61376,-46.698,AV JORN ROBERTO MARINHO,nan,2017-02-18 06:52:00,2,nan,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22697,D021700086,-23.57432,-46.53474,AV ANTONIO MANOGRASSO,AV MONTEMAGNO,2017-02-10 22:30:00,2,nan,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22698,D021700087,-23.49001,-46.60833,AV GAL ATALIBA LEONEL,nan,2017-02-15 16:15:00,4,nan,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22699,D021700088,-23.50771,-46.4918,RUA ROSA MENDES,nan,2017-02-13 06:20:00,2,nan,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22700,D021700089,-23.60506,-46.62688,AV PROF ABRAAO DE MORAIS,nan,2017-02-24 11:15:00,2,nan,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22701,D021700090,-23.53268,-46.52706,RUA JOAQUIM MARRA,nan,2017-02-01 11:30:00,2,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22702,D021700091,-23.60588,-46.628859999999996,RUA GUIRATINGA,nan,2017-02-23 13:00:00,4,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22703,D021700092,-23.53633,-46.560790000000004,RUA MELO PEIXOTO,nan,2017-02-20 14:30:00,2,nan,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22704,D021700093,-23.46477,-46.75629,ALAMEDA AGENOR COUTO MAGALHAES,nan,2017-02-13 13:30:00,2,nan,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22705,D021700094,-23.59689,-46.61667,RUA VERGUEIRO,nan,2017-02-25 14:53:00,2,nan,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22706,D021700095,-23.51752,-46.45508,AV JACU-PESSEGO/NOVA TRABALHADORE,nan,2017-02-21 10:50:00,2,nan,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22707,D021700096,-23.54411,-46.6871,RUA CAIOVAA,nan,2017-02-17 08:30:00,2,nan,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22708,D021700097,-23.6047,-46.59665,AV ALM DELAMARE,nan,2017-02-18 21:22:00,2,nan,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22709,D021700098,-23.544,-46.6765,AV SUMARE,nan,2017-02-22 20:30:00,4,nan,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22710,D021700099,-23.60277,-46.636790000000005,RUA DOMINGOS DE MORAIS,AV DR ALTINO ARANTES,2017-02-06 22:57:00,2,nan,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22711,D021700100,-23.50104,-46.65481,RUA AGUAS VIRTUOSAS,RUA FRANCISCO DIOGO,2017-02-18 13:40:00,2,nan,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22712,D021700101,-23.55217,-46.73362,AV ESCOLA POLITECNICA,nan,2017-02-16 06:20:00,4,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22713,D021700102,-23.56995,-46.75438,AV JOSE JOAQUIM SEABRA,nan,2017-02-23 14:20:00,2,nan,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22714,D021700103,-23.55164,-46.55607,RUA AGUAPEI,nan,2017-02-07 09:13:00,2,nan,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22715,D021700104,-23.70518,-46.70239,PRACA MOSCOU,AV INTERLAGOS,2017-02-02 09:20:00,2,nan,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22716,D021700105,-23.49918,-46.6133,AV LUIZ DUMONT VILLARES,nan,2017-02-25 17:30:00,2,nan,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22717,D021700106,-23.48837,-46.582879999999996,AV NSRA DO LORETO,nan,2017-02-13 10:00:00,4,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22718,D021700107,-23.65395,-46.61076,AV DOS OURIVES,nan,2017-02-12 08:57:00,4,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22719,D021700108,-23.636999999999997,-46.64161,AV ENG ARMANDO DE ARRUDA PEREIRA,nan,2017-02-01 16:40:00,4,nan,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22720,D021700109,-23.528979999999997,-46.457840000000004,RUA ADELINO,AV JACU-PESSEGO/NOVA TRABALHADORE,2017-02-24 12:22:00,2,nan,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22721,D021700110,-23.68564,-46.800979999999996,ESTRADA DE ITAPECERICA,nan,2017-02-20 14:30:00,2,nan,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22722,D021700111,-23.55095,-46.396440000000005,ESTRADA DE POA,nan,2017-02-05 06:40:00,2,nan,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22723,D021700112,-23.44023,-46.73687,RUA AMARAVATI,nan,2017-02-18 14:00:00,2,nan,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22724,D021700113,-23.49299,-46.688190000000006,RUA MANUEL CORREIA,nan,2017-02-28 16:20:00,4,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22725,D021700114,-23.595579999999998,-46.43419,AV RAGUEB CHOHFI,nan,2017-02-16 06:35:00,2,nan,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22726,D021700115,-23.497529999999998,-46.66665,RUA CAROLINA SOARES,nan,2017-02-14 21:21:00,2,nan,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22727,D021700116,-23.59296,-46.54702,RUA DO ARQUIPELAGO,nan,2017-02-23 18:47:00,4,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22728,D021700117,-23.491020000000002,-46.599070000000005,RUA CRUZ DE MALTA,RUA FRANCISCO LIPI,2017-02-07 17:40:00,2,nan,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22729,D021700118,-23.63997,-46.65229,RUA ALBA,nan,2017-02-19 04:30:00,2,nan,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22730,D021700119,-23.52378,-46.59321,AV GUILHERME COTCHING,nan,2017-02-04 20:16:00,2,nan,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22731,D021700120,-23.58505,-46.57864,AV PROF LUIZ IGNACIO ANHAIA MELLO,nan,2017-02-02 17:00:00,2,nan,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22732,D021700121,-23.46026,-46.5724,RUA IGARITE,nan,2017-02-11 15:50:00,4,nan,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22733,D021700122,-23.58168,-46.498870000000004,AV RIO DAS PEDRAS,nan,2017-02-28 22:30:00,2,nan,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22734,D021700123,-23.48547,-46.65209,AV DIREITOS HUMANOS,nan,2017-02-18 09:58:00,2,nan,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22735,D021700124,-23.5993,-46.75339,RUA NATAL PIGASSI,RUA LAURO FREIRE,2017-02-19 16:00:00,2,nan,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
22736,D021700125,-23.410320000000002,-46.741620000000005,RUA CAVALO MARINHO,nan,2017-02-26 16:19:00,4,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22737,D021700126,-23.44554,-46.56885,VIA FERNAO DIAS,nan,2017-02-06 19:40:00,4,nan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22738,D021700127,-23.50826,-46.7397,VIA ANHANGUERA,nan,2017-02-09 16:45:00,2,nan,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22739,D021700128,-23.58584,-46.607040000000005,RUA BOM PASTOR,nan,2017-02-15 19:36:00,2,nan,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
22740,D021700129,-23.64927,-46.633,VIA DOS IMIGRANTES,nan,2017-02-15 08:00:00,2,nan,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22741,D021700130,-23.5848,-46.618840000000006,AV DR RICARDO JAFET,nan,2017-02-14 12:50:00,2,nan,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
22742,D021700131,-23.59423,-46.58648,RUA VEMAG,RUA GUAMIRANGA,2017-02-23 07:50:00,4,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22743,D021700132,-23.49705,-46.663509999999995,AV ENG CAETANO ALVARES,nan,2017-02-16 17:30:00,2,nan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22744,D021700133,-23.44231,-46.58925,RUA USHIKICHI KAMIYA,nan,2017-02-05 09:59:00,4,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22745,D021700134,-23.54221,-46.631370000000004,RUA BR DE DUPRAT (SE),nan,2017-02-18 14:55:00,4,nan,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22746,D021700135,-23.59656,-46.69064,RUA FUNCHAL,AV DOS BANDEIRANTES,2017-02-09 18:50:00,4,nan,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22747,D021700136,-23.48469,-46.41452,RUA ESPIGA DE OURO,nan,2017-02-09 13:20:00,2,nan,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
22748,D021700137,-23.659670000000002,-46.67736,RUA JOSE NEVES,RUA JUCA DE AZEVEDO,2017-02-12 20:20:00,2,nan,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22749,D021700138,-23.58246,-46.637029999999996,RUA VERGUEIRO,nan,2017-02-20 10:47:00,2,nan,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
22750,D021700139,-23.58473,-46.76677,VIA RAPOSO TAVARES,nan,2017-02-15 21:50:00,2,nan,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22751,D021700140,-23.514860000000002,-46.45225,ESTRADA DO IMPERADOR,nan,2017-02-05 22:40:00,2,nan,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
