,id_acidente,latitude,longitude,endereco1,endereco2,data,cod_acid,tipo_acid,feridas,mortas,automovel,caminhonete,carreta,jipe,bicicleta,moto,moto_taxi,micro_onibus,onibus,onibus_urbano,onibus_fretado,caminhao,van,vuc,outros,carroca,sem_informacao
21136,D021600001,-23.51882,-46.67812,AV MARQ DE SAO VICENTE,nan,2016-02-06 16:00:00,2,Colisao traseira,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21137,D021600002,-23.61996,-46.63688,AV MIGUEL ESTEFANO,RUA PARANAPANEMA,2016-02-25 00:12:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21138,D021600003,-23.636120000000002,-46.769259999999996,ESTRADA DO CAMPO LIMPO,RUA JOAO BERNARDO VIEIRA,2016-02-06 21:10:00,2,Choque,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21139,D021600004,-23.53293,-46.64228,RUA HELVETIA,nan,2016-02-19 09:50:00,4,Atropelamento,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21140,D021600005,-23.52978,-46.74746,AV DAS NACOES UNIDAS,nan,2016-02-09 23:20:00,2,Colisao,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
21141,D021600006,-23.60332,-46.52644,AV DO ORATORIO,nan,2016-02-29 21:30:00,2,Colisao,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21142,D021600007,-23.64855,-46.761520000000004,ESTRADA DO CAMPO LIMPO,nan,2016-02-11 17:45:00,4,Atropelamento,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21143,D021600008,-23.4695,-46.68254,RUA ESTEVAO DE SIQUEIRA,nan,2016-02-14 03:00:00,2,Colisao,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21144,D021600009,-23.5079,-46.5338,AV CANGAIBA,nan,2016-02-21 22:30:00,4,Atropelamento,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21145,D021600010,-23.76943,-46.69957,AV ANTONIO CARLOS B.DOS STO(COCAI,nan,2016-02-27 15:33:00,4,Atropelamento,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21146,D021600011,-23.7715,-46.68037,ESTRADA DO BARRO BRANCO (GRAJAU),nan,2016-02-26 21:30:00,2,Choque,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21147,D021600012,-23.49224,-46.44076,RUA ARLINDO COLACO,nan,2016-02-22 11:33:00,2,Colisao frontal,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21148,D021600013,-23.53914,-46.57117,RUA MELO FREIRE,AV AZEVEDO,2016-02-20 15:30:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21149,D021600014,-23.65244,-46.66446,RUA ALBA,nan,2016-02-04 18:30:00,4,Atropelamento,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21150,D021600015,-23.52584,-46.58262,RUA NESTOR DE HOLANDA,nan,2016-02-13 05:04:00,2,Colisao frontal,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21151,D021600016,-23.5322,-46.61136,RUA JOAO BOEMER,RUA STA RITA,2016-02-27 19:34:00,2,Colisao lateral,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21152,D021600017,-23.52419,-46.63082,AV DO ESTADO,AV SANTOS DUMONT,2016-02-05 13:15:00,2,Sem Informacao,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21153,D021600018,-23.48236,-46.63151,RUA VOLUNTARIOS DA PATRIA,AV ENG CAETANO ALVARES,2016-02-23 02:05:00,2,Colisao lateral,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21154,D021600019,-23.4758,-46.66421,AV IMIRIM,nan,2016-02-02 16:30:00,4,Atropelamento,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21155,D021600020,-23.6185,-46.63551,RUA PEREIRA ESTEFANO,nan,2016-02-20 04:30:00,4,Atropelamento,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21156,D021600021,-23.58713,-46.49331,AV ARQ VILANOVA ARTIGAS,nan,2016-02-18 05:40:00,2,Colisao,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
21157,D021600022,-23.55459,-46.66251,AV ANGELICA,nan,2016-02-02 17:28:00,4,Atropelamento,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21158,D021600023,-23.44633,-46.59783,AV CEL SEZEFREDO FAGUNDES,nan,2016-02-17 06:30:00,2,Colisao frontal,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21159,D021600024,-23.64527,-46.71324,AV JOAO DIAS,nan,2016-02-03 15:57:00,2,Colisao traseira,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21160,D021600025,-23.59733,-46.5971,AV JUNTAS PROVISORIAS,nan,2016-02-11 15:00:00,2,Colisao,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21161,D021600026,-23.558239999999998,-46.66107,RUA AUGUSTA,nan,2016-02-05 14:03:00,4,Atropelamento,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21162,D021600027,-23.61765,-46.701570000000004,AV MARGINAL DO RIO PINHEIROS (SYL,nan,2016-02-04 15:30:00,2,Colisao,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
21163,D021600028,-23.52401,-46.55641,AV CIRCULAR,nan,2016-02-16 16:00:00,2,Choque,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21164,D021600029,-23.53359,-46.56536,AV CELSO GARCIA,nan,2016-02-12 08:00:00,2,Queda ocupante dentro,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21165,D021600030,-23.5958,-46.43773,AV RAGUEB CHOHFI,nan,2016-02-07 12:45:00,4,Atropelamento,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21166,D021600031,-23.66756,-46.73129,AV GUARAPIRANGA,nan,2016-02-17 07:49:00,4,Atropelamento,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21167,D021600032,-23.475839999999998,-46.68475,AV JOAO PAULO I,nan,2016-02-13 06:34:00,4,Atropelamento,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21168,D021600033,-23.54225,-46.5825,AV ALCANTARA MACHADO,nan,2016-02-28 16:45:00,2,Colisao traseira,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21169,D021600034,-23.557470000000002,-46.536609999999996,RUA SABOO,RUA FLORENTINOS,2016-02-22 07:15:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21170,D021600035,-23.53254,-46.53772,AV CD DE FRONTIN,nan,2016-02-29 07:00:00,2,Queda moto/bicicleta,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21171,D021600036,-23.5928,-46.54647,RUA DO ORATORIO,nan,2016-02-26 17:10:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21172,D021600037,-23.54441,-46.59203,AV ALCANTARA MACHADO,nan,2016-02-28 02:10:00,4,Atropelamento,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21173,D021600038,-23.45575,-46.666540000000005,RUA RIO DOS CEDROS,nan,2016-02-13 21:40:00,4,Atropelamento,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21174,D021600039,-23.66696,-46.722390000000004,AV GUARAPIRANGA,nan,2016-02-09 13:18:00,2,Sem Informacao,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21175,D021600040,-23.49316,-46.413990000000005,AV ESTRELA DA NOITE,nan,2016-02-21 15:20:00,2,Sem Informacao,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
21176,D021600041,-23.518639999999998,-46.589729999999996,AV GUILHERME COTCHING,nan,2016-02-02 17:30:00,2,Colisao traseira,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21177,D021600042,-23.58166,-46.64953,RUA DR AMANCIO DE CARVALHO,nan,2016-02-19 20:30:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21178,D021600043,-23.543229999999998,-46.42123,ESTRADA ITAQUERA-GUAIANAZES,nan,2016-02-05 14:00:00,2,Colisao lateral,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21179,D021600044,-23.466920000000002,-46.6407,AV PARADA PINTO,nan,2016-02-12 23:05:00,4,Atropelamento,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21180,D021600045,-23.45951,-46.60589,RUA MANUEL GAYA,nan,2016-02-01 20:45:00,2,Queda moto/bicicleta,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21181,D021600046,-23.67495,-46.797109999999996,RUA ANDORINHA-PEQUENA,nan,2016-02-08 02:45:00,4,Atropelamento,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21182,D021600047,-23.544220000000003,-46.56086,RUA CANTAGALO,RUA MONTE SERRAT,2016-02-17 21:34:00,2,Sem Informacao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21183,D021600048,-23.55175,-46.63712,AV VINTE E TRES DE MAIO,nan,2016-02-23 06:30:00,2,Queda moto/bicicleta,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21184,D021600049,-23.46677,-46.666940000000004,RUA AFONSO LOPES VIEIRA,nan,2016-02-13 12:45:00,2,Colisao,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21185,D021600050,-23.62031,-46.509890000000006,RUA LUIS JULIANI,nan,2016-02-26 21:30:00,2,Queda moto/bicicleta,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21186,D021600051,-23.507260000000002,-46.659,RUA CARANDAI,RUA JABOATAO,2016-02-08 23:39:00,2,Colisao,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21187,D021600052,-23.49981,-46.66816,RUA CAROLINA SOARES,nan,2016-02-13 15:00:00,2,Colisao lateral,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21188,D021600053,-23.5937,-46.53975,AV PROF LUIZ IGNACIO ANHAIA MELLO,nan,2016-02-20 18:48:00,2,Choque,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21189,D021600054,-23.547279999999997,-46.62438,AV RANGEL PESTANA,nan,2016-02-04 11:50:00,2,Queda ocupante dentro,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21190,D021600055,-23.4891,-46.5786,AV GUSTAVO ADOLFO,nan,2016-02-03 10:11:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21191,D021600056,-23.55248,-46.63697,AV VINTE E TRES DE MAIO,nan,2016-02-26 11:40:00,2,Colisao lateral,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21192,D021600057,-23.57068,-46.70368,RUA AGOSTINHO CANTU,RUA DESEM ARMANDO FAIRBANKS,2016-02-01 08:51:00,2,Colisao,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21193,D021600058,-23.52415,-46.47698,RUA SONHO GAUCHO,RUA CAMPO DAS PITANGUEIRAS,2016-02-17 06:20:00,2,Colisao,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21194,D021600059,-23.62526,-46.74309,RUA JOAO SIMOES DE SOUZA,nan,2016-02-15 19:26:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21195,D021600060,-23.58569,-46.8036,RUA CACHOEIRA PORAQUE,nan,2016-02-01 03:00:00,2,Queda moto/bicicleta,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21196,D021600061,-23.50913,-46.54912,RUA DR ASSIS RIBEIRO,nan,2016-02-28 13:00:00,2,Colisao,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21197,D021600062,-23.54172,-46.64063,RUA CONS NEBIAS,nan,2016-02-08 08:40:00,4,Atropelamento,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21198,D021600063,-23.575020000000002,-46.61916,RUA EIRAS GARCIA,nan,2016-02-06 15:00:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21199,D021600064,-23.61459,-46.689659999999996,AV JORN ROBERTO MARINHO,RUA RIBEIRO DO VALE,2016-02-18 09:20:00,2,Queda moto/bicicleta,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21200,D021600065,-23.578870000000002,-46.51212,AV DOS NACIONALISTAS,RUA REVOLUCAO NATIVISTA DE 1817,2016-02-22 17:30:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21201,D021600066,-23.570629999999998,-46.58726,AV PAES DE BARROS,nan,2016-02-19 10:40:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21202,D021600067,-23.553,-46.63707,AV PROF MANUEL JOSE CHAVES,RUA BANIBAS,2016-02-01 15:19:00,2,Colisao,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21203,D021600068,-23.67182,-46.77352,AV COMEN SANT'ANNA,nan,2016-02-25 14:20:00,4,Atropelamento,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21204,D021600069,-23.47934,-46.56735,AV EDU CHAVES,RUA BASILIO ALVES MORANGO,2016-02-28 15:57:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21205,D021600070,-23.562260000000002,-46.664609999999996,RUA AUGUSTA,ALAMEDA TIETE,2016-02-15 22:20:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21206,D021600071,-23.614639999999998,-46.65953,AV MOREIRA GUIMARAES,nan,2016-02-11 12:35:00,2,Sem Informacao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21207,D021600072,-23.64782,-46.784620000000004,RUA KOTO MITSUTANI,nan,2016-02-09 19:29:00,2,Choque,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21208,D021600073,-23.61134,-46.63035,AV BOSQUE DA SAUDE,nan,2016-02-18 23:24:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21209,D021600074,-23.50481,-46.500840000000004,RUA BOLIVAR RIBEIRO BOAVENTURA,nan,2016-02-04 18:30:00,4,Atropelamento,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21210,D021600075,-23.64757,-46.78689,ESTRADA PIRAJUSSARA-VALO VELHO,nan,2016-02-28 00:30:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21211,D021600076,-23.734779999999997,-46.68175,AV JOAQUIM NAPOLEAO MACHADO,nan,2016-02-04 21:22:00,2,Queda moto/bicicleta,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21212,D021600077,-23.50521,-46.60415,RUA MARIA CANDIDA,AV JOAQUINA RAMALHO,2016-02-18 17:30:00,2,Colisao traseira,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21213,D021600078,-23.47344,-46.6671,AV PARADA PINTO,nan,2016-02-15 17:10:00,4,Atropelamento,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21214,D021600079,-23.64485,-46.72554,PONTE JOAO DIAS,nan,2016-02-23 07:20:00,2,Colisao frontal,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21215,D021600080,-23.632460000000002,-46.668659999999996,AV WASHINGTON LUIS,nan,2016-02-09 02:00:00,2,Queda moto/bicicleta,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21216,D021600081,-23.54199,-46.5494,RUA GONCALO NUNES,RUA CANTAGALO,2016-02-19 12:00:00,2,Colisao,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21217,D021600082,-23.73795,-46.79005,ESTRADA M'BOI MIRIM,nan,2016-02-09 16:30:00,2,Colisao,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21218,D021600083,-23.541539999999998,-46.53585,AV ARICANDUVA,nan,2016-02-13 11:20:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21219,D021600084,-23.63286,-46.64524,AV ENG ARMANDO DE ARRUDA PEREIRA,nan,2016-02-26 16:08:00,2,Sem Informacao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21220,D021600085,-23.41621,-46.5847,AV CEL SEZEFREDO FAGUNDES,nan,2016-02-21 17:30:00,2,Capotamento,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21221,D021600086,-23.60146,-46.665929999999996,AV LAVANDISCA,nan,2016-02-02 20:14:00,2,Queda ocupante fora,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21222,D021600087,-23.63523,-46.72116,AV MARGINAL DO RIO PINHEIROS (SYL,nan,2016-02-18 16:10:00,4,Atropelamento,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21223,D021600088,-23.71198,-46.69919,AV SEN TEOTONIO VILELA,nan,2016-02-26 10:20:00,2,Colisao lateral,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21224,D021600089,-23.4829,-46.613459999999996,AV NOVA CANTAREIRA,nan,2016-02-24 21:10:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21225,D021600090,-23.48384,-46.63707,AV ENG CAETANO ALVARES,nan,2016-02-12 17:50:00,4,Atropelamento,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21226,D021600091,-23.514429999999997,-46.584540000000004,RUA GAVEA,nan,2016-02-24 16:40:00,4,Atropelamento,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21227,D021600092,-23.68531,-46.6807,AV NSRA DO SABARA,nan,2016-02-20 15:23:00,2,Colisao,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21228,D021600093,-23.54804,-46.6255,VIADUTO ANTONIO NAKASHIMA,nan,2016-02-19 08:51:00,4,Atropelamento,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21229,D021600094,-23.69722,-46.63351,RUA PROF CARDOZO DE MELLO NETO,nan,2016-02-12 08:08:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21230,D021600095,-23.56399,-46.493990000000004,RUA BOM JESUS DO MONTE,nan,2016-02-28 20:40:00,4,Atropelamento,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21231,D021600096,-23.50579,-46.643,AV BRAZ LEME,nan,2016-02-05 13:58:00,2,Choque,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21232,D021600097,-23.61187,-46.47614,AV SAPOPEMBA,AV ADELIA CHOHFI,2016-02-21 21:52:00,4,Atropelamento,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21233,D021600098,-23.63121,-46.73632,AV GIOVANNI GRONCHI,RUA NELSON GAMA DE OLIVEIRA,2016-02-13 02:50:00,2,Colisao,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
21234,D021600099,-23.61008,-46.66822,AV DOS IMARES,AV IBIRAPUERA,2016-02-14 01:00:00,2,Colisao,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21235,D021600100,-23.53528,-46.58262,AV CELSO GARCIA,nan,2016-02-19 01:00:00,2,Queda moto/bicicleta,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21236,D021600101,-23.582420000000003,-46.70227,AV S VALERIO,RUA ILIMANI,2016-02-02 11:20:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21237,D021600102,-23.522489999999998,-46.65912,VIADUTO PACAEMBU,nan,2016-02-19 13:37:00,2,Colisao traseira,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21238,D021600103,-23.50064,-46.43985,AV NORDESTINA,nan,2016-02-23 13:43:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21239,D021600104,-23.66871,-46.73344,AV GUARAPIRANGA,nan,2016-02-10 14:30:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21240,D021600105,-23.4867,-46.618990000000004,AV NOVA CANTAREIRA,nan,2016-02-24 08:35:00,2,Queda moto/bicicleta,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21241,D021600106,-23.75434,-46.68782,RUA S CAETANO DO SUL,nan,2016-02-07 11:30:00,2,Queda moto/bicicleta,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21242,D021600107,-23.54994,-46.48618,AV WALDEMAR TIETZ,nan,2016-02-26 18:31:00,4,Atropelamento,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21243,D021600108,-23.66776,-46.773270000000004,AV COMEN SANT'ANNA,nan,2016-02-27 05:00:00,2,Colisao,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
21244,D021600109,-23.57477,-46.53,AV CIPRIANO RODRIGUES,nan,2016-02-05 14:50:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21245,D021600110,-23.477629999999998,-46.66248,AV IMIRIM,nan,2016-02-04 18:20:00,4,Atropelamento,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21246,D021600111,-23.581,-46.659490000000005,AV PEDRO ALVARES CABRAL,nan,2016-02-03 12:00:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21247,D021600112,-23.72232,-46.78524,ESTRADA M'BOI MIRIM,nan,2016-02-21 10:00:00,4,Atropelamento,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21248,D021600113,-23.58653,-46.68983,PRACA NICOLAU DAVID,nan,2016-02-24 06:50:00,2,Queda moto/bicicleta,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21249,D021600114,-23.50035,-46.48754,AV BOTURUSSU,nan,2016-02-05 07:00:00,2,Colisao,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21250,D021600115,-23.5921,-46.444340000000004,AV JACU-PESSEGO/NOVA TRABALHADORE,nan,2016-02-01 06:20:00,4,Atropelamento,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21251,D021600116,-23.66154,-46.788129999999995,AV DOM RODRIGO SANCHES,RUA JOAO DA CRUZ E SOUSA,2016-02-02 21:19:00,4,Atropelamento,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21252,D021600117,-23.51807,-46.45515,AV JACU-PESSEGO/NOVA TRABALHADORE,nan,2016-02-27 03:30:00,2,Colisao lateral,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21253,D021600118,-23.50062,-46.60025,AV CONCEICAO (ES.),nan,2016-02-08 05:45:00,2,Choque,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21254,D021600119,-23.54701,-46.68894,RUA HEITOR PENTEADO,nan,2016-02-16 06:20:00,2,Queda moto/bicicleta,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21255,D021600120,-23.66699,-46.71112,AV ATLANTICA ANT. ROBERT KENNEDY,nan,2016-02-20 04:30:00,2,Colisao traseira,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21256,D021600121,-23.475,-46.56051,VIA FERNAO DIAS,nan,2016-02-19 08:00:00,2,Choque,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21257,D021600122,-23.63384,-46.692809999999994,AV ADOLFO PINHEIRO,nan,2016-02-10 06:15:00,2,Queda ocupante dentro,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21258,D021600123,-23.52613,-46.57977,AV MORVAN DIAS DE FIGUEIREDO,nan,2016-02-18 11:50:00,2,Sem Informacao,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21259,D021600124,-23.7459,-46.70743,AV SEN TEOTONIO VILELA,nan,2016-02-27 15:30:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21260,D021600125,-23.5342,-46.5779,RUA JACIRENDI,nan,2016-02-06 20:30:00,2,Colisao,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21261,D021600126,-23.72246,-46.785270000000004,ESTRADA M'BOI MIRIM,nan,2016-02-24 15:36:00,2,Colisao,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21262,D021600127,-23.53276,-46.65717,AV GAL OLIMPIO DA SILVEIRA,nan,2016-02-22 21:43:00,4,Atropelamento,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21263,D021600128,-23.555039999999998,-46.662279999999996,RUA DA CONSOLACAO,nan,2016-02-22 21:45:00,2,Colisao,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21264,D021600129,-23.5505,-46.594809999999995,AV CASSANDOCA,nan,2016-02-20 18:30:00,2,Colisao frontal,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21265,D021600130,-23.54195,-46.58025,RUA MELO FREIRE,nan,2016-02-09 04:30:00,2,Colisao traseira,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21266,D021600131,-23.43776,-46.78791,RUA SUCUNDURI,nan,2016-02-20 20:06:00,4,Atropelamento,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21267,D021600132,-23.48718,-46.66571,RUA BARTOLOMEU BERMEJO,nan,2016-02-23 20:22:00,4,Atropelamento,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21268,D021600133,-23.59222,-46.444390000000006,AV JACU-PESSEGO/NOVA TRABALHADORE,nan,2016-02-15 17:12:00,2,Choque,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21269,D021600134,-23.43542,-46.728390000000005,ESTRADA TAIPAS,nan,2016-02-07 20:55:00,4,Atropelamento,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21270,D021600135,-23.80009,-46.73535,VIA RODOANEL MARIO COVAS,nan,2016-02-22 06:10:00,2,Colisao frontal,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21271,D021600136,-23.69452,-46.76291,ESTRADA DA BARONESA,nan,2016-02-19 06:30:00,2,Colisao,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
